,contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
163,AMZN220225C03345000,3345.0,USD,0.07,-0.1,-58.82353,164.0,0.02,0.11,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724356 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5546919531250001,False,11.0
164,AMZN220225C03350000,3350.0,USD,0.05,-0.10000001,-66.66667,1024.0,0.05,0.12,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727308 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5751995605468749,False,127.0
165,AMZN220225C03355000,3355.0,USD,0.08,-0.07000001,-46.66667,417.0,0.02,0.21,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725047 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5986368261718751,False,17.0
166,AMZN220225C03360000,3360.0,USD,0.1,-0.059999995,-37.499996,206.0,0.01,0.16,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725773 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.58789474609375,False,24.0
167,AMZN220225C03365000,3365.0,USD,0.13,-0.040000007,-23.529415,323.0,0.0,0.11,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645713033 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5722699023437501,False,2.0
168,AMZN220225C03370000,3370.0,USD,0.15,0.0,0.0,144.0,0.01,0.13,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645639991 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5898478515625001,False,9.0
169,AMZN220225C03375000,3375.0,USD,0.05,-0.09,-64.28572,188.0,0.02,0.19,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645634073 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6191444335937502,False,1.0
170,AMZN220225C03380000,3380.0,USD,0.1,0.030000001,42.857143,197.0,0.03,0.18,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726883 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6250037500000001,False,4.0
171,AMZN220225C03385000,3385.0,USD,0.14,0.0,0.0,80.0,0.01,0.12,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645644878 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6044961425781252,False,7.0
172,AMZN220225C03390000,3390.0,USD,0.05,-0.06999999,-58.333332,93.0,0.0,0.09,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725085 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5918009570312501,False,2.0
173,AMZN220225C03395000,3395.0,USD,0.13,0.0,0.0,20.0,0.01,0.24,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645644878 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6552768847656252,False,8.0
174,AMZN220225C03400000,3400.0,USD,0.03,-0.08,-72.72727,1387.0,0.02,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726843 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.5898478515625001,False,84.0
175,AMZN220225C03405000,3405.0,USD,0.05,-0.05,-50.0,74.0,0.01,0.08,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724870 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6093789062500001,False,5.0
176,AMZN220225C03410000,3410.0,USD,0.12,0.04,50.0,67.0,0.01,0.24,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645644490 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6748079394531252,False,5.0
177,AMZN220225C03415000,3415.0,USD,0.09,-0.060000002,-40.0,28.0,0.01,0.24,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645717064 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6806672558593752,False,1.0
178,AMZN220225C03420000,3420.0,USD,0.04,-0.030000001,-42.857143,144.0,0.02,0.12,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645725907 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6513706738281251,False,22.0
179,AMZN220225C03425000,3425.0,USD,0.03,-0.03,-50.0,640.0,0.01,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645717570 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6054726953125001,False,27.0
180,AMZN220225C03430000,3430.0,USD,0.04,0.01,33.333336,58.0,0.01,0.23,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726298 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6972686523437501,False,2.0
181,AMZN220225C03435000,3435.0,USD,0.1,0.0,0.0,24.0,0.0,0.23,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645716787 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.700198310546875,False,10.0
182,AMZN220225C03440000,3440.0,USD,0.17,0.08,88.888885,47.0,0.0,0.21,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645714702 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.70117486328125,False,2.0
183,AMZN220225C03445000,3445.0,USD,0.01,0.0,0.0,10.0,0.01,0.23,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645540908 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7158231542968749,False,1.0
184,AMZN220225C03450000,3450.0,USD,0.04,-0.02,-33.333336,1246.0,0.01,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645723846 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.632816171875,False,31.0
185,AMZN220225C03455000,3455.0,USD,0.04,-0.14000002,-77.77779,25.0,0.0,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645719547 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6250037500000001,False,3.0
186,AMZN220225C03460000,3460.0,USD,0.04,-0.010000002,-20.000004,45.0,0.0,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645719221 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.632816171875,False,2.0
187,AMZN220225C03470000,3470.0,USD,0.04,-0.060000002,-60.000004,118.0,0.0,0.22,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645719547 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7412135253906249,False,22.0
188,AMZN220225C03475000,3475.0,USD,0.04,-0.18,-81.818184,15.0,0.0,0.22,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645719547 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.747072841796875,False,1.0
189,AMZN220225C03480000,3480.0,USD,0.02,-0.06,-75.0,53.0,0.0,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726231 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6562534375000001,False,2.0
190,AMZN220225C03490000,3490.0,USD,0.03,-0.049999997,-62.5,66.0,0.0,0.04,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645720356 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6640658593750002,False,2.0
191,AMZN220225C03500000,3500.0,USD,0.02,-0.04,-66.66667,442.0,0.02,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726320 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6875031250000001,False,59.0
192,AMZN220225C03510000,3510.0,USD,0.03,-0.04,-57.142853,93.0,0.0,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645720282 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6718782812500002,False,4.0
193,AMZN220225C03520000,3520.0,USD,0.08,0.0,0.0,90.0,0.0,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645631613 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.6796907031250001,False,18.0
194,AMZN220225C03525000,3525.0,USD,0.04,-0.04,-50.0,11.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645639362 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7148466015625,False,1.0
195,AMZN220225C03530000,3530.0,USD,0.04,-0.04,-50.0,118.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645715874 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7187528125,False,10.0
196,AMZN220225C03540000,3540.0,USD,0.01,-0.060000002,-85.71429,59.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645720871 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7304714453125,False,5.0
197,AMZN220225C03550000,3550.0,USD,0.05,0.0,0.0,928.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645724065 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7421900781249999,False,69.0
198,AMZN220225C03560000,3560.0,USD,0.26,0.0,0.0,94.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645211743 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7500025,False,1.0
199,AMZN220225C03570000,3570.0,USD,0.12,0.0,0.0,31.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645560757 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7617211328125001,False,1.0
200,AMZN220225C03575000,3575.0,USD,0.23,0.0,0.0,8.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645122224 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7656273437500001,False,2.0
201,AMZN220225C03580000,3580.0,USD,0.02,-0.120000005,-85.71429,65.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645560695 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.773439765625,False,1.0
202,AMZN220225C03590000,3590.0,USD,0.02,-0.08,-79.99999,294.0,0.0,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645561351 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.73437765625,False,2.0
203,AMZN220225C03600000,3600.0,USD,0.02,-0.030000001,-60.000004,448.0,0.01,0.03,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645721551 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.7812521875,False,7.0
204,AMZN220225C03610000,3610.0,USD,0.08,0.0,0.0,63.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645627907 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.804689453125,False,1.0
205,AMZN220225C03620000,3620.0,USD,0.23,0.0,0.0,28.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645027623 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8125018749999999,False,1.0
206,AMZN220225C03625000,3625.0,USD,0.01,0.0,0.0,38.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645649490 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8203142968749999,False,1.0
207,AMZN220225C03630000,3630.0,USD,0.04,0.0,0.0,71.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645627348 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8242205078124999,False,1.0
208,AMZN220225C03640000,3640.0,USD,0.02,0.0,0.0,24.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645646944 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8359391406249999,False,5.0
209,AMZN220225C03650000,3650.0,USD,0.01,-0.01,-50.0,168.0,0.01,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645720888 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8125018749999999,False,128.0
210,AMZN220225C03660000,3660.0,USD,0.14,0.0,0.0,10.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645541648 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8554701953125,False,2.0
211,AMZN220225C03670000,3670.0,USD,0.05,0.0,0.0,22.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645636745 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.867188828125,False,1.0
212,AMZN220225C03680000,3680.0,USD,0.17,0.0,0.0,8.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645022851 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.87500125,False,6.0
213,AMZN220225C03690000,3690.0,USD,0.06,0.0,0.0,35.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645561352 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8867198828124999,False,1.0
214,AMZN220225C03700000,3700.0,USD,0.04,-0.02,-33.333336,383.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645727128 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8984385156249999,False,1.0
215,AMZN220225C03710000,3710.0,USD,0.19,0.0,0.0,9.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645023347 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.9062509375,False,2.0
216,AMZN220225C03720000,3720.0,USD,0.09,0.0,0.0,24.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645540243 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.914063359375,False,1.0
217,AMZN220225C03730000,3730.0,USD,0.19,0.0,0.0,12.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645023294 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.9257819921875,False,1.0
218,AMZN220225C03740000,3740.0,USD,0.03,0.0,0.0,12.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645646597 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.937500625,False,1.0
219,AMZN220225C03750000,3750.0,USD,0.03,0.0,0.0,124.0,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645715793 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.8437515624999999,False,4.0
220,AMZN220225C03760000,3760.0,USD,0.01,0.0,0.0,54.0,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645631384 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.85937640625,False,10.0
221,AMZN220225C03780000,3780.0,USD,0.03,0.0,0.0,47.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645646779 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.9765627343750001,False,34.0
222,AMZN220225C03800000,3800.0,USD,0.01,-0.02,-66.66667,498.0,0.0,0.02,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645713265 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",0.937500625,False,1.0
223,AMZN220225C03820000,3820.0,USD,0.04,0.01,33.333336,9.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645726231 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.015629921875,False,2.0
224,AMZN220225C03850000,3850.0,USD,0.11,0.0,0.0,38.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645217227 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.0429735351562504,False,2.0
225,AMZN220225C03900000,3900.0,USD,0.04,0.0,0.0,597.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645544674 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.09375453125,False,11.0
226,AMZN220225C03950000,3950.0,USD,0.02,0.0,0.0,129.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645627190 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.140629296875,False,1.0
227,AMZN220225C04000000,4000.0,USD,0.01,0.0,0.0,469.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645553528 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.18359783203125,False,46.0
228,AMZN220225C04050000,4050.0,USD,0.01,0.0,0.0,40.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645649299 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.2265663671875,False,2.0
229,AMZN220225C04100000,4100.0,USD,0.05,0.0,0.0,69.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645023989 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.2734411328124997,False,2.0
230,AMZN220225C04150000,4150.0,USD,0.05,0.0,0.0,13.0,0.0,0.09,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645112355 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.3750031249999999,False,1.0
231,AMZN220225C04200000,4200.0,USD,0.07,0.0,0.0,32.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644603317 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.359378203125,False,1.0
232,AMZN220225C04250000,4250.0,USD,0.01,0.0,0.0,62.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644866708 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.40625296875,False,1.0
233,AMZN220225C04300000,4300.0,USD,0.01,0.0,0.0,88.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645035115 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.4453152734375,False,1.0
234,AMZN220225C04350000,4350.0,USD,0.03,0.0,0.0,40.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645126053 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.484377578125,False,2.0
235,AMZN220225C04400000,4400.0,USD,0.01,0.0,0.0,88.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645632826 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.5234398828124998,False,3.0
236,AMZN220225C04450000,4450.0,USD,0.25,0.0,0.0,105.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644418610 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.5703146484375,False,1.0
237,AMZN220225C04500000,4500.0,USD,0.05,0.0,0.0,112.0,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644936906 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.4375028125,False,1.0
238,AMZN220225C04550000,4550.0,USD,0.01,0.0,0.0,117.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644606761 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.6484392578125,False,4.0
239,AMZN220225C04600000,4600.0,USD,0.01,0.0,0.0,69.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645030164 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.6875015625,False,3.0
240,AMZN220225C04650000,4650.0,USD,0.01,0.0,0.0,106.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1644958181 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.71875140625,False,1.0
241,AMZN220225C04700000,4700.0,USD,0.01,0.0,0.0,83.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645633779 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.7578137109375,False,2.0
242,AMZN220225C04750000,4750.0,USD,0.03,0.0,0.0,22.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645558807 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.7968760156249999,False,1.0
243,AMZN220225C04800000,4800.0,USD,0.01,0.0,0.0,222.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645715821 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.8359383203124997,False,50.0
244,AMZN220225C04850000,4850.0,USD,0.56,0.0,0.0,71.0,0.0,0.05,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1643918534 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.875000625,False,32.0
245,AMZN220225C04900000,4900.0,USD,0.01,0.0,0.0,197.0,0.0,0.01,REGULAR,"=TEXT(((1645747200 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")","=TEXT(((1645647146 / 86400) + DATE(1970, 1, 1)), ""mm/dd/yyyy"")",1.71875140625,False,129.0
